mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,Activity
-2.792420326535,2.1095274333324885,-2.6931995,3.498402072381651,-4.980668234812001,5.568024590577218,-5.3313133,7.466454855609544,-4.7238862351208,7.363059046023968,-6.8198182,8.741928299898637,tooth_brush
-2.2640119624210002,2.037066616219541,-2.0944445,3.044189758228565,-5.23382659846,5.009489074327341,-5.6540422,7.241390176408171,-7.0583453009008,5.965226690984755,-8.465795499999999,9.237586264963142,tooth_brush
-2.542270123501,2.312372241195908,-2.21479425,3.435041285332022,-4.95471341846,4.309322916160014,-5.357059700000001,6.563711490217859,-7.4632736478,5.5993486767590355,-8.6849395,9.326867305513746,tooth_brush
-2.9844506088380003,2.5352474093581603,-2.73870495,3.9142776989372456,-5.571773424832,4.138406131527501,-5.600753,6.938069731309249,-6.48715708496,5.731794634439966,-7.8526705,8.652801271084336,tooth_brush
-3.313971774998,2.5841039052743646,-3.2003448,4.200791203184361,-6.056781649932001,4.870813438049438,-5.8073235,7.769297127548889,-6.089440142109999,5.489069670140529,-6.7551527,8.194565718591193,tooth_brush
-4.018184154510001,2.413639393323482,-3.8960980000000003,4.68612928868978,-6.918195943534,4.51635775765055,-6.697672150000001,8.259426586236504,-4.6233049906972,5.280290748588842,-4.1350014999999996,7.014317962985374,tooth_brush
-4.9322960536239995,2.226582390590757,-4.763694,5.410665223833346,-6.489885012404,4.66057255977836,-5.87737795,7.987246220445139,-3.0750541941772,5.6955299849877665,-2.2321581999999998,6.467622591292859,tooth_brush
-4.900054294844,2.108545301956241,-4.7331573,5.333629482466893,-6.638414549066001,4.6555038366154085,-6.05101685,8.10548680006614,-2.9477876387571995,5.37868210013073,-2.5369243,6.128769261051351,tooth_brush
-4.595256920194,2.1768102713429824,-4.45413765,5.083838324937203,-5.7027690524259995,4.796384758212953,-4.9421228,7.448548247855258,-4.4573660701972,5.8919248592003495,-5.3355046999999995,7.383323186283759,tooth_brush
-4.431681872394,2.111759262396183,-4.314628,4.908198482748739,-5.513780440146,4.39358971933623,-5.17803215,7.047467495685945,-4.6697540034698,5.951514850867326,-5.8707917,7.560177935404455,tooth_brush
-4.48751696277,2.040465745824837,-4.3200166499999995,4.928791124618006,-5.311767718944,4.7780971811888575,-4.74872525,7.141388418756866,-3.6793104381026005,6.425683444155871,-4.486470300000001,7.3989292609796316,tooth_brush
-4.55629234397,1.9670163786433075,-4.45294,4.961976929682661,-5.320672405954,4.682864033446736,-4.8409332,7.08483676425349,-3.0476192483225995,6.498178200938252,-2.3992108500000002,7.171460825663988,tooth_brush
-4.46829693615,1.957922802404184,-4.3493555,4.877650283320995,-5.038361867032,4.8021613918797215,-4.740342350000001,6.956990932059279,-3.2685478335226,6.668136421127899,-2.4261546999999997,7.4201428681755255,tooth_brush
-4.5287831544,1.8105597756800207,-4.37150925,4.876622530756823,-5.223954317828,4.439751182368621,-4.7966253000000005,6.852858271916521,-3.0807495547466,6.498009239174918,-2.1465362,7.1854501350527205,tooth_brush
-4.47439704928,1.856430096615039,-4.27391245,4.843518245327094,-5.3997511553479995,4.558064231806585,-4.797822849999999,7.063406414887513,-3.1298259023439994,6.321264027038748,-2.72014345,7.04799775260453,tooth_brush
-4.403585902480001,1.8536112552517163,-4.214036999999999,4.777088206925349,-5.673135448437999,4.4483623276696385,-4.9684682,7.206442767396256,-3.6112200406240005,6.052731993846741,-3.3051269000000003,7.042954184286711,tooth_brush
-3.87380518328,1.5989452864727176,-3.6655773,4.190212330548662,-5.837919971957999,4.621076475177573,-5.14450195,7.442643931617769,-5.933557900284,5.1396863795692544,-6.8952613,7.846696928274452,tooth_brush
