1732757489330,0.90531737,6.1839404,6.2965064
1732757489340,0.81670165,6.1516075,6.3671594
1732757489350,0.67898804,6.091732,6.2989016
1732757489360,0.77957886,6.0617943,6.3468018
1732757489370,0.7807764,5.7839723,6.234236
1732757489380,0.8298743,5.49178,6.4330225
1732757489390,0.96399534,5.3684363,6.4881077
1732757489400,0.9951306,5.4271145,6.495293
1732757489410,0.9939331,5.576803,6.5204406
1732757489420,0.9699829,5.955216,6.4426026
1732757489430,0.77718383,6.0426345,6.2821364
1732757489440,0.7101233,5.860613,6.2102857
1732757489450,0.6095325,5.605543,6.030659
1732757489460,0.25506958,5.2977834,5.924081
1732757489470,-0.008382568,5.012776,5.669011
1732757489480,-0.24309449,4.719386,5.773195
1732757489490,-0.39517823,4.7541137,6.0150914
1732757489500,-0.28740233,4.902605,6.333629
1732757489510,0.04550537,5.1852174,6.3048887
1732757489520,0.39996827,5.4558544,6.2725563
1732757489530,0.60713744,5.5935683,6.0390415
1732757489540,0.65264285,5.52531,5.6438637
1732757489550,0.57480466,5.2175503,5.2187476
1732757489560,0.32332763,4.8642845,5.0115786
1732757489570,0.28740233,4.572092,4.6762757
1732757489580,0.6442602,3.8236487,4.4762917
1732757489590,1.0574012,2.877616,4.5517344
1732757489600,1.1603869,2.0561242,5.2750306
1732757489610,1.341211,1.472937,6.2545934
1732757489620,1.7603394,1.0921289,6.292914
1732757489630,1.9866687,0.9136999,6.3935046
1732757489640,1.651366,0.63108766,5.9695864
1732757489650,1.5435901,0.5903723,5.6666164
1732757489660,2.0704944,0.36284545,5.3768187
1732757489670,2.5411158,-0.49936157,5.5935683
1732757489681,2.8345056,-1.6753162,6.065387
1732757489691,2.7710376,-2.6560767,6.6186366
1732757489701,2.4513025,-3.4823585,8.249645
1732757489711,2.217788,-4.2343946,9.147778
1732757489721,2.2070105,-5.6570363,9.303453
1732757489731,2.4357347,-7.65089,8.826844
1732757489741,2.4022045,-8.971744,8.173004
1732757489751,2.9961693,-9.832752,7.3287597
1732757489761,3.4643958,-10.579999,6.450985
1732757489771,3.4548156,-11.837384,5.9755735
1732757489781,2.9925768,-13.580958,6.5204406
1732757489791,3.4608033,-14.285094,6.4593678
1732757489801,4.7050157,-14.291081,6.629414
1732757489811,6.133645,-14.088702,7.6101747
1732757489821,7.532336,-13.25763,8.411308
1732757489831,8.689131,-11.987073,8.746612
1732757489841,8.5011215,-10.606344,8.702304
1732757489851,7.1730833,-8.893905,8.053253
1732757489861,5.698949,-7.3515124,6.1671753
1732757489871,4.508624,-6.043832,4.4224033
1732757489881,3.8140686,-4.7936316,3.4152977
1732757489891,3.67875,-3.8416114,3.2620165
1732757489901,4.655918,-3.6512072,3.4811609
1732757489911,6.0785594,-3.9996827,4.1314087
1732757489921,7.029382,-4.4200087,4.373306
1732757489931,7.4341407,-4.9445176,4.6092153
1732757489941,7.5035963,-4.8810496,4.60203
1732757489951,7.3215747,-4.6571155,3.849994
1732757489961,6.716832,-4.101471,3.4081128
1732757489971,6.0486217,-2.9530592,3.290757
1732757489981,5.8833656,-2.3650818,2.0249891
1732757489991,5.9396486,-2.2525158,0.9939331
1732757490001,5.7684045,-2.43813,1.099314
1732757490011,6.218668,-3.070415,1.2693603
1732757490021,6.7599425,-3.9733374,1.653761
1732757490031,6.8701134,-5.0822315,3.06323
1732757490041,6.9120264,-6.192323,3.66917
1732757490051,6.8006577,-7.32397,3.190166
1732757490061,6.7108445,-7.806566,2.5099804
1732757490071,6.561156,-7.523954,2.0022364
1732757490081,6.8234105,-6.9503465,1.0562036
1732757490091,7.1168003,-6.6090565,0.70533323
1732757490101,7.65089,-6.3743443,1.1148816
1732757490111,8.254435,-6.946754,1.2226574
1732757490121,8.340655,-7.677235,1.9291883
1732757490131,8.589738,-8.489147,2.4153771
1732757490141,8.754993,-8.984916,2.3207738
1732757490151,8.995693,-8.690329,2.5099804
1732757490161,9.153765,-8.198152,2.767445
1732757490171,8.741821,-7.5778418,2.5219555
1732757490181,8.279583,-6.7324,2.3854394
1732757490191,7.9083543,-5.8558226,2.2680836
1732757490201,7.1275783,-5.3923864,2.3710694
1732757490211,6.228248,-5.476212,2.6417065
1732757490221,5.769602,-5.356461,2.9039612
1732757490231,4.6654983,-5.605543,3.185376
1732757490241,3.8152661,-4.925358,3.605702
1732757490251,2.9638367,-5.2989807,2.4656725
1732757490261,2.0309765,-4.6355605,2.8225305
1732757490271,1.541195,-4.64514,1.9112256
1732757490281,1.3831238,-3.5230737,1.5364051
1732757490291,1.7304016,-2.7051744,0.39877075
1732757490301,2.6692493,-1.9411633,-1.0849439
1732757490311,3.747008,-2.0010388,-2.3770568
1732757490321,4.8666797,-3.1135254,-2.3650818
1732757490331,5.994734,-4.4331813,-0.49337402
1732757490341,7.5491014,-6.036647,0.5903723
1732757490351,9.346563,-8.002957,0.94962525
1732757490361,10.702145,-9.377699,2.090852
1732757490371,11.996653,-10.631492,1.4741346
1732757490381,12.927118,-10.726095,2.2525158
1732757490391,13.759387,-9.897418,3.817661
1732757490401,14.222823,-9.177715,3.3889527
1732757490411,13.137879,-7.1168003,3.2823744
1732757490421,11.558364,-5.742059,2.4824378
1732757490431,10.142908,-3.984115,2.3040087
1732757490441,8.982521,-2.1782703,2.010619
1732757490451,8.068821,-1.1436218,0.39996827
1732757490461,6.549181,-0.43828857,-0.5664221
1732757490471,4.9840355,0.48259643,1.0669812
1732757490481,3.993695,0.28740233,1.4166541
