1732597754913
1732682150813,1,3,-0.24548951,3.98651,7.7538757
1732682150823,1,3,-0.39517823,3.98651,7.5862246
1732682150833,1,3,-0.3568579,3.98651,7.66526
1732682150843,1,3,-0.38440064,3.923042,7.853269
1732682150853,1,3,-0.40116578,3.8392162,7.764653
1732682150863,1,3,-0.30057496,3.7589831,7.867639
1732682150873,1,3,-0.32452515,3.766168,7.719148
1732682150883,1,3,-0.36284545,3.8236487,7.6688523
1732682150893,1,3,-0.3544629,3.791316,7.6880126
1732682150903,1,3,-0.24548951,3.7050953,7.579039
1732682150913,1,3,-0.23950195,3.5973194,7.5419164
1732682150923,1,3,-0.29817992,3.505111,7.5227566
1732682150933,1,3,-0.26584718,3.36141,7.6377172
1732682150943,1,3,-0.36164796,3.326682,7.6221495
1732682150953,1,3,-0.4430786,3.2859669,7.452103
1732682150963,1,3,-0.5281018,3.3314722,7.3610926
1732682150973,1,3,-0.5987549,3.4141004,7.3766603
1732682150983,1,3,-0.5113367,3.2177088,7.6329274
1732682150993,1,3,-0.56881714,3.06323,7.8496766
1732682151003,1,3,-0.552052,3.133883,7.916737
1732682151013,1,3,-0.63587767,3.258424,7.858059
1732682151023,1,3,-0.6538403,3.4081128,7.6640625
1732682151033,1,3,-0.8071216,3.436853,7.618557
1732682151043,1,3,-0.86100954,3.4548156,7.4161777
1732682151053,1,3,-0.90411985,3.6547997,7.3539076
1732682151063,1,3,-0.88974977,3.9469922,7.2161937
1732682151073,1,3,-0.8945398,3.923042,6.9240017
1732682151083,1,3,-1.0597961,3.9362147,6.9826794
1732682151093,1,3,-1.3052857,3.8332288,7.1778736
1732682151103,1,3,-1.5843054,3.598517,7.6329274
1732682151113,1,3,-1.9938538,3.3182995,8.699908
1732682151123,1,3,-1.9507434,2.4872277,9.25675
1732682151133,1,3,-1.8022522,1.6106507,9.493857
1732682151143,1,3,-1.9363732,1.2621753,10.647059
1732682151153,1,3,-1.5902929,1.2921131,9.81958
1732682151163,1,3,-0.5652246,0.82867676,8.444839
1732682151173,1,3,-0.58438474,1.23104,8.705896
1732682151183,1,3,-0.6382727,1.585503,9.005274
1732682151193,1,3,-0.29578492,1.660946,9.031619
1732682151203,1,3,-0.05748047,1.470542,9.328601
1732682151213,1,3,0.0011975098,0.24069947,10.038724
1732682151223,1,3,-0.48379394,-1.2082874,10.839858
1732682151233,1,3,-0.81789917,-2.3555017,11.181149
1732682151243,1,3,-0.63108766,-2.6213489,10.375225
1732682151253,1,3,-0.2335144,-2.3531067,9.5070305
1732682151263,1,3,0.45265868,-2.4920177,8.246052
1732682151273,1,3,0.76640624,-3.2057335,7.0066295
1732682151283,1,3,0.98674804,-4.5229945,6.643784
1732682151293,1,3,1.1927197,-6.3611717,6.8018556
1732682151303,1,3,1.3388159,-8.27599,7.625742
1732682151313,1,3,1.648971,-9.780063,7.8329115
1732682151323,1,3,2.1974304,-10.039922,7.5035963
1732682151333,1,3,3.1446607,-9.5070305,6.7048573
1732682151343,1,3,3.7996986,-9.736952,5.740862
1732682151353,1,3,4.3026524,-10.145303,5.1229467
1732682151363,1,3,4.91937,-10.855426,4.8331494
1732682151373,1,3,5.724097,-11.366763,4.0260277
1732682151383,1,3,6.9359765,-11.492501,3.4847534
1732682151393,1,3,7.521559,-11.335628,3.0213172
1732682151403,1,3,7.9131446,-11.33922,2.3016138
1732682151413,1,3,7.7766285,-11.171569,1.9699036
1732682151423,1,3,7.9514647,-11.35359,1.6058606
1732682151433,1,3,8.541837,-10.42552,2.0213964
1732682151443,1,3,8.844807,-8.992101,2.205813
1732682151453,1,3,8.517887,-7.8616514,1.5423926
1732682151463,1,3,7.891589,-6.427035,0.80113405
1732682151473,1,3,7.1658983,-5.210365,0.10538086
1732682151483,1,3,6.6485744,-4.221222,-0.31734008
1732682151493,1,3,6.342012,-3.5039136,-0.41433838
1732682151503,1,3,6.119275,-2.7758276,0.0119750975
1732682151513,1,3,6.1372375,-2.2920337,0.5736072
1732682151523,1,3,6.0905347,-1.8788928,0.86579955
1732682151533,1,3,6.074967,-1.7723144,1.2921131
1732682151543,1,3,6.1623855,-1.8154248,1.4837146
1732682151553,1,3,6.206693,-1.8058448,1.9255958
1732682151563,1,3,6.5575633,-1.8321899,2.386637
1732682151573,1,3,6.6988697,-1.9986438,3.0728102
1732682151583,1,3,6.5934887,-2.3411317,3.5063086
1732682151592,1,3,6.16478,-2.7638526,3.8080812
1732682151602,1,3,5.7145166,-2.9746141,4.045188
1732682151612,1,3,5.5169277,-3.0201197,3.9410048
1732682151622,1,3,5.612728,-2.9362938,3.202141
1732682151632,1,3,5.854625,-2.718347,3.0440698
1732682151642,1,3,5.8725877,-3.0644274,3.0452673
1732682151652,1,3,5.7312818,-3.4152977,3.6943176
1732682151662,1,3,5.4331017,-3.1805859,5.53968
1732682151672,1,3,5.0415163,-2.9770093,6.3767395
1732682151682,1,3,4.599635,-3.5625916,5.703739
1732682151692,1,3,3.6512072,-3.509901,5.6749988
1732682151702,1,3,2.9841943,-2.8883936,5.48699
1732682151712,1,3,2.5590785,-1.778302,4.4906616
1732682151722,1,3,2.7123597,-0.6993457,2.823728
1732682151732,1,3,3.166216,-0.27183473,1.3759388
1732682151742,1,3,3.9733374,-0.5604346,0.4406836
1732682151752,1,3,5.3133507,-1.1891272,-0.32811767
1732682151762,1,3,7.3491173,-1.956731,-1.3711487
1732682151772,1,3,9.50224,-2.5962012,-1.9160156
1732682151782,1,3,11.091335,-3.290757,-2.2237756
1732682151792,1,3,12.951068,-4.2739124,-2.259701
1732682151802,1,3,14.195281,-4.416416,-0.2802173
1732682151812,1,3,14.36413,-4.62119,2.088457
1732682151822,1,3,12.701986,-5.6342835,3.2991395
1732682151832,1,3,10.290201,-6.037844,4.6822634
1732682151842,1,3,8.176597,-5.5265074,6.3911095
1732682151852,1,3,5.5923705,-4.2080493,8.489147
1732682151862,1,3,3.1638207,-3.1925611,6.485713
1732682151872,1,3,2.2561083,-3.2117212,4.3864784
1732682151882,1,3,3.0165272,-1.6669335,6.358777
1732682151892,1,3,4.27032,-0.84424436,8.474776
1732682151902,1,3,5.945636,-1.3855188,7.268884
1732682151912,1,3,6.565946,-1.8848804,5.540878
1732682151922,1,3,5.5780005,-1.6717236,5.749244
1732682151932,1,3,4.5541296,-2.494413,5.4271145
1732682151942,1,3,3.8847218,-3.182981,5.384004
1732682151952,1,3,3.67396,-3.7242553,5.6103334
1732682151962,1,3,3.793711,-4.2200246,5.4486694
1732682151972,1,3,4.31822,-4.164939,5.163662
1732682151982,1,3,5.2139573,-3.302732,4.572092
1732682151992,1,3,6.6701293,-2.2944288,3.0440698
1732682152002,1,3,8.156239,-1.9327807,1.905238
1732682152012,1,3,9.198072,-1.8609302,1.0562036
1732682152022,1,3,9.998009,-2.7291248,0.18082398
1732682152032,1,3,10.7943535,-3.9853125,-0.50774413
1732682152042,1,3,12.258907,-5.5372853,-1.6369958
1732682152052,1,3,14.148578,-6.4174547,-1.4585669
1732682152062,1,3,15.840659,-6.3839245,-0.32093263
1732682152072,1,3,16.429834,-6.2078905,0.4287085
1732682152082,1,3,14.620397,-5.9192905,1.0394385
1732682152092,1,3,12.014615,-5.3313136,1.5244299
1732682152102,1,3,10.0698595,-4.1924815,2.6764343
1732682152112,1,3,8.576565,-3.0165272,4.0978785
1732682152122,1,3,6.654562,-2.0920496,5.606741
1732682152132,1,3,3.5685792,-1.0226734,6.868916
1732682152142,1,3,0.7927515,-0.81789917,5.877378
1732682152152,1,3,-0.53289187,-0.92208254,6.0953245
1732682152162,1,3,-0.4418811,-0.09939331,7.1635036
1732682152172,1,3,1.0382409,0.6873706,6.4988856
1732682152182,1,3,2.6033862,0.7855664,4.851112
1732682152192,1,3,3.194956,0.20237915,3.935017
1732682152202,1,3,3.206931,-0.6646179,3.7134778
1732682152212,1,3,3.3650024,-1.4034815,4.0751257
1732682152222,1,3,4.160149,-2.579436,3.7242553
1732682152232,1,3,5.3313136,-3.5063086,3.3123121
1732682152242,1,3,6.9683094,-4.743336,2.2728736
1732682152252,1,3,8.735834,-5.938451,1.5663428
1732682152262,1,3,10.451865,-6.2031007,1.6034656
1732682152272,1,3,12.24334,-7.235354,0.7652087
1732682152282,1,3,14.443165,-8.284372,0.05748047
1732682152292,1,3,15.621515,-8.098759,1.1280541
1732682152302,1,3,15.2922,-7.540719,2.7913952
1732682152312,1,3,13.81088,-6.8976564,3.1015503
1732682152322,1,3,11.906839,-5.710924,3.6356397
1732682152332,1,3,10.297386,-4.6128078,4.216432
1732682152342,1,3,8.696316,-3.7050953,4.599635
1732682152352,1,3,6.8820887,-2.4884253,5.237908
1732682152362,1,3,4.6894484,-1.2861255,5.019961
1732682152372,1,3,3.1231055,-0.0490979,4.331393
1732682152382,1,3,2.1555176,1.475332,3.9266346
1732682152392,1,3,1.7866845,3.06323,3.354225
1732682152401,1,3,1.968706,4.1098537,2.6608667
1732682152411,1,3,2.379452,3.7517982,1.9160156
1732682152421,1,3,2.6908045,1.5471826,1.5938855
1732682152431,1,3,2.7758276,-0.8705896,1.9579284
1732682152441,1,3,3.0524523,-2.8081603,3.0776
1732682152451,1,3,3.6212695,-4.2810974,4.5960426
1732682152461,1,3,4.9768505,-6.349197,4.709806
1732682152471,1,3,6.9359765,-9.429192,2.7518775
1732682152481,1,3,8.765772,-11.068583,3.5230737
1732682152491,1,3,11.057805,-11.829001,5.264253
1732682152501,1,3,13.335468,-12.178675,5.5049524
1732682152511,1,3,15.222744,-10.535691,5.640271
1732682152521,1,3,14.976057,-8.426876,5.004393
