mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,Activity
7.059131442830001,3.4845686513980962,7.1443434,7.870400235486232,-2.301715553509,5.255471702354358,-1.87290525,5.731389652298734,2.82463814514,4.0073116103651705,3.0237121499999997,4.898671312477601,tooth_brush
8.309637009225,3.559091285006512,8.184979,9.038004767267696,-2.2764510924165,4.830153389732766,-1.65316225,5.334255842204267,2.0550285524825,4.093074943411552,2.1992267500000002,4.575425847685747,tooth_brush
8.3229532989,3.6750149264172722,8.455616,9.096346628635402,-2.1505060026915,4.0101185307944265,-2.1902454000000002,4.54593489527242,1.6658947600075,5.106883227548987,1.97648985,5.365655692503205,tooth_brush
8.37437137415,3.796702206025966,8.456215,9.192878014219609,-2.3280547854114997,3.323855556481324,-2.5423131999999997,4.054655941609384,1.4668327060375,5.280728787001375,1.6842975,5.474301733377658,tooth_brush
8.5018552689,3.499276028338309,8.4645975,9.192163151512245,-3.2221844343074997,3.32501313582459,-3.1147228499999997,4.627153077348544,0.857207423845,4.744938030151066,0.7197034,4.815906496724573,tooth_brush
8.409332687925,2.631122355859761,8.5310595,8.810356070873649,-3.264456529875,4.2686772161705155,-3.1260992,5.36961149417322,0.5131838218575,4.5393071048079445,0.421523435,4.56258187370887,tooth_brush
8.60618833675,2.073421407155511,8.676556999999999,8.851825028118967,-3.2486134778249998,4.809892094743049,-3.05843995,5.799199413407875,0.5101631068625001,3.3047558668536006,0.40475831,3.339816492976543,tooth_brush
8.73787847925,1.4970984547224473,8.8657635,8.864886961592617,-3.03386705138,5.0933956190088105,-2.9452753,5.92302047268604,0.22593716052750001,2.364294183692176,0.092807005,2.3721213860340873,tooth_brush
8.78027032675,1.4323511013213348,8.910070999999999,8.89604674077589,-3.0484736777,5.144466335450738,-3.23746765,5.97432521758937,0.35386413488,1.8714969586686476,0.20716919,1.9023576004775238,tooth_brush
8.68905898925,1.518947623197972,8.85259125,8.820497718155135,-2.97376403704675,4.070165750307093,-3.1057415500000003,5.0366761023434945,0.7606043177625,2.648979982864788,0.2574646,2.752829660629812,tooth_brush
8.591216456249999,1.492429960640963,8.7196675,8.719563006113956,-2.86994293347175,3.408550199971431,-2.9129424999999998,4.452610624223208,1.0212393184325,3.218270101479752,0.45565246,3.372580471312105,tooth_brush
8.512659837,1.7132625829511525,8.510702,8.682931993682661,-3.11284880450925,2.6258884583939985,-2.96862675,4.070366033930077,1.1435469805225,4.1278546051403815,0.55444703,4.278350777897697,tooth_brush
8.5431484315,1.7205467340335165,8.5879415,8.71425645043651,-2.7813930689092503,2.064906243356626,-2.8668385,3.4625605558812915,1.1407507930705,4.178377781602191,0.60055116,4.32625775416391,tooth_brush
8.73378301475,1.5669751939260648,8.748407,8.872893467126113,-2.7578021234624996,2.648219712737173,-2.7728338,3.821126473958524,0.992555962763,3.6797277603217955,0.67719175,3.806798226636664,tooth_brush
8.81390240225,1.5335664242096285,8.767568,8.945994744515993,-2.7007467660625,3.3670752331924234,-2.8159441999999997,4.313106274057008,0.864889447855,3.1475423440264527,0.662821665,3.260412398368014,tooth_brush
8.860344817,1.1775136767192926,8.8172645,8.938052494187566,-2.5110133213725,3.493735527756432,-2.5099805,4.298937120751232,0.817689599415,1.810960831754651,0.68078433,1.9849424342548543,tooth_brush
8.889414374749999,1.257223761442304,8.8388195,8.977658268356022,-2.1974334086025,3.6658710592780555,-1.89984925,4.270096917159687,1.1491004230920001,2.44063001260487,0.8604108,2.6948497089136145,tooth_brush
8.842388139750001,1.391941540164532,8.7633765,8.9510047208176,-2.2204974519775,3.594254512554021,-2.1022284,4.221016201283878,1.2525532952145,2.53454909542829,0.9873468,2.8243174443918697,tooth_brush
8.80413071225,1.3792675731771906,8.798104,8.911247987190444,-2.2103964556025,3.1211068655111585,-2.2219794000000004,3.8213619675079378,1.3733520951525,2.6053426047812267,1.1777508499999998,2.942267244885697,tooth_brush
8.69571717225,1.5657952298271376,8.6077005,8.835218308268255,-2.5851810803004995,3.475249704333318,-2.48483275,4.327854933352526,1.3737293106117499,2.5563952614144854,1.0861413500000001,2.8993018227816165,tooth_brush
8.667315236250001,1.6315439135673622,8.514294,8.819162891543355,-2.73640561366725,3.6024839669174233,-2.7782227,4.520327608434701,1.2291270190097499,1.8789628893524857,1.0681786999999998,2.2433074944319893,tooth_brush
8.706216362749998,1.6338302435167955,8.565788000000001,8.857817514291227,-2.62007352140225,3.6850117016477935,-2.26089845,4.517759203491388,1.15349828585725,1.9617497453278885,1.13284425,2.27363128136719,tooth_brush
8.68582575625,1.8955688699387843,8.4879495,8.8897563214784,-2.23368502370225,3.564283726472459,-1.60466315,4.202583368798426,1.32861912576475,3.0286857105149263,1.1591894,3.3038210562305736,tooth_brush
8.79906824875,2.287585058716089,8.5855465,9.090850611110016,-1.7956269729805001,2.892223084075216,-1.5076648000000001,3.4012230459398767,1.4095647967455,3.300294805634415,1.4615607,3.5849112758632464,tooth_brush
8.79033240575,2.2800387782934295,8.66458175,9.080502419581423,-1.8939694671462501,2.4255061489464786,-1.81482605,3.0749784911220086,1.3650743125107498,3.620718066666663,1.53760255,3.86526237125856,tooth_brush
8.7715614205,2.3153138502261594,8.69092725,9.0712494334072,-2.10835066726125,1.5230335283605487,-2.0932472,2.5998027976810203,1.08392896562825,4.14365331361631,1.3759386999999998,4.278064998222063,tooth_brush
