mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,Activity
7.21005063275,3.057349651692743,6.787485,7.829996714705099,-1.4752512016757504,2.8665641985350274,-1.6717236500000001,3.220716292474038,4.123373401435,2.4073746209504856,3.89909175,4.773172125729822,tooth_brush
7.237249073749999,2.837161431814248,7.081474050000001,7.772202740098464,0.22011128017424994,2.7337877750154984,-0.23590942,2.7392262749701914,4.34004482877575,2.642566319517347,4.3122328,5.079536197030982,tooth_brush
7.199036520750001,2.452124685320038,7.3748641500000005,7.6042100188492485,0.5659640736259999,2.697152354386395,0.328716425,2.7525914296078304,4.64402969177825,2.8490072259523753,4.6235853,5.446426520776077,tooth_brush
7.098394814250001,2.0049792890609073,7.3329509999999996,7.375439040061314,1.0418484677592499,2.723793108813265,1.2597803,2.913065311169984,4.69725600420275,3.27980996152664,4.75052125,5.726646005236297,tooth_brush
6.950777786500001,1.8865617744714793,7.2000275,7.201633799206717,0.9805150086042499,2.6416584228938436,1.0538086500000001,2.8146621479826086,4.988610122615251,3.4654892577308987,5.242099,6.071723207740861,tooth_brush
6.92318117025,1.591023574599823,7.0587215,7.103201048893324,0.4425247646867499,2.4079977511363166,0.6095325,2.4453599334075387,5.2682735521745006,3.527369175880346,5.5480628,6.337659953818502,tooth_brush
6.734938628249999,1.347358649859432,6.8437683499999995,6.868059057646247,1.3892041386725,2.716654275438652,1.4429992,3.0482204751351674,5.1613179545995,3.277048803303272,4.8666797,6.111579522967405,tooth_brush
6.742605692750001,1.6838379396606609,6.8437683499999995,6.949169263978807,0.9126102190625001,2.8337893361782576,1.0657837,2.973742340682919,5.241991205100001,2.8544941313598136,4.96248055,5.967096295389278,tooth_brush
6.816405221499999,2.091842931492112,6.791078,7.129393205357725,0.38464612906500006,2.895718299037891,0.004790038999999999,2.91756305001608,5.121222350774999,2.733678362055064,4.868475849999999,5.803553502792712,tooth_brush
6.986047453249999,2.1224822526147205,7.05812275,7.300584059131407,0.5437203289525001,2.782128963262078,0.22213806,2.83134645715027,4.8292036185,2.4575097862650668,4.6457391,5.41714533242815,tooth_brush
7.183325218999999,2.136807033942171,7.282655800000001,7.4936433489641985,-0.58729172065925,2.032655011011704,-0.69515445,2.1133548549548933,4.839472268874999,2.444308672477971,4.7601012,5.42035055280978,tooth_brush
7.3469409607500005,1.7309670900197032,7.3317535,7.547602131128175,0.10218350927824993,2.0689349405016646,0.136516107,2.0688721633119274,4.75815536935,2.373987771355205,4.737947350000001,5.316180105354965,tooth_brush
7.47088322325,1.1098151292883953,7.350913800000001,7.552662214913542,1.0398935271882501,2.3807592730832376,1.0011182,2.5952308620754567,4.424178888,2.3487140175923966,4.6271778,5.007596751498551,tooth_brush
7.558433152750001,1.0674032809465281,7.4491096500000005,7.633243944376157,1.33462463138575,2.7670005097335792,1.2424164,3.068936949175604,4.2405527461100005,2.693698162834848,4.5535307,5.021967479038444,tooth_brush
7.418144872,1.4247640527100787,7.3467225,7.553393347784822,1.59743312030325,2.55866399809872,1.3537848000000001,3.0136667243360535,4.416715417384999,3.0824227333626553,4.6696895,5.3837674225907435,tooth_brush
7.428739855500001,1.53662484643098,7.32097585,7.585610635905756,1.6324632779635002,2.6018864218221966,1.3597723,3.068847466652895,4.279528691855001,3.296266112718998,4.4954516,5.399312241809612,tooth_brush
7.33964213525,1.6011553029893748,7.2760692,7.511833047403773,1.4559563252685002,2.4028144636409334,1.1975098,2.8069364749499974,4.561401530395,3.6254806865432703,4.5960425,5.823884773453787,tooth_brush
7.21318211825,1.7409354301411593,7.11141175,7.4197894378838365,1.519852454876,2.114271625447537,1.58670045,2.6017149400923505,4.677230663595,3.4249737930931006,4.5331733,5.7946187148197605,tooth_brush
7.243580904000001,1.749082501772319,7.0623137,7.451248599181519,1.62004509982025,2.277414484236925,1.9142194,2.7925250789619085,4.7169640286200005,3.239852899671135,4.5792775,5.720153393203168,tooth_brush
7.051425483749999,2.419866304009072,6.9108289,7.454107250357635,1.210978753345,2.283961292607786,1.3795312499999999,2.582616411552114,5.013781797925,2.8981048803535034,5.070256499999999,5.789302400547843,tooth_brush
6.986730012750001,2.5197231018174384,6.93777275,7.426138180078494,1.0977242663345002,2.338812851849033,0.901724865,2.580962806199246,4.96156138446,2.330988188420938,4.98044335,5.480603392098918,tooth_brush
7.14233143625,2.57843153689567,7.210804899999999,7.592403227090023,0.4106500420345,2.468219343670291,0.19100281000000002,2.4991018223893895,5.06317008025,2.444399684384284,5.157076,5.6210179997945415,tooth_brush
7.1752360082500015,2.6655140966244333,7.21918765,7.653183308917453,0.400728678327,2.4852598445726333,0.19100281000000002,2.5142908895832408,4.696061485375,2.8554749464685716,4.8738645,5.494210252748557,tooth_brush
7.56012463675,2.3055613037873863,7.6640625,7.90302526988256,0.47260920510700005,2.5820832605497834,0.37601806000000004,2.6218019643467043,4.24724080982,3.2787150006468266,4.1433836500000005,5.363035672259537,tooth_brush
7.784361330500001,2.141650080340292,7.7784248,8.072885464797501,0.4121080237425,2.63039393461886,0.7083270150000001,2.6592306864738986,4.13334265937,3.4948156863290105,3.7140765,5.409965238287178,tooth_brush
7.8398958385,2.043320736465884,7.7903998,8.101153528450189,0.46786706629249997,2.6818916119930667,0.6023474,2.71909191710279,3.90110659602,3.46642792752451,4.049977999999999,5.2158139291764245,tooth_brush
7.932071178250001,2.0570032098938227,7.84728135,8.193804807708323,0.12969928754,2.4976260961553853,-0.184416505,2.4978716302272783,3.91574915617,3.584278298166325,4.2906773000000005,5.305471208616196,tooth_brush
