1732682150813,-0.24548951,3.98651,7.7538757
1732682150823,-0.39517823,3.98651,7.5862246
1732682150833,-0.3568579,3.98651,7.66526
1732682150843,-0.38440064,3.923042,7.853269
1732682150853,-0.40116578,3.8392162,7.764653
1732682150863,-0.30057496,3.7589831,7.867639
1732682150873,-0.32452515,3.766168,7.719148
1732682150883,-0.36284545,3.8236487,7.6688523
1732682150893,-0.3544629,3.791316,7.6880126
1732682150903,-0.24548951,3.7050953,7.579039
1732682150913,-0.23950195,3.5973194,7.5419164
1732682150923,-0.29817992,3.505111,7.5227566
1732682150933,-0.26584718,3.36141,7.6377172
1732682150943,-0.36164796,3.326682,7.6221495
1732682150953,-0.4430786,3.2859669,7.452103
1732682150963,-0.5281018,3.3314722,7.3610926
1732682150973,-0.5987549,3.4141004,7.3766603
1732682150983,-0.5113367,3.2177088,7.6329274
1732682150993,-0.56881714,3.06323,7.8496766
1732682151003,-0.552052,3.133883,7.916737
1732682151013,-0.63587767,3.258424,7.858059
1732682151023,-0.6538403,3.4081128,7.6640625
1732682151033,-0.8071216,3.436853,7.618557
1732682151043,-0.86100954,3.4548156,7.4161777
1732682151053,-0.90411985,3.6547997,7.3539076
1732682151063,-0.88974977,3.9469922,7.2161937
1732682151073,-0.8945398,3.923042,6.9240017
1732682151083,-1.0597961,3.9362147,6.9826794
1732682151093,-1.3052857,3.8332288,7.1778736
1732682151103,-1.5843054,3.598517,7.6329274
1732682151113,-1.9938538,3.3182995,8.699908
1732682151123,-1.9507434,2.4872277,9.25675
1732682151133,-1.8022522,1.6106507,9.493857
1732682151143,-1.9363732,1.2621753,10.647059
1732682151153,-1.5902929,1.2921131,9.81958
1732682151163,-0.5652246,0.82867676,8.444839
1732682151173,-0.58438474,1.23104,8.705896
1732682151183,-0.6382727,1.585503,9.005274
1732682151193,-0.29578492,1.660946,9.031619
1732682151203,-0.05748047,1.470542,9.328601
1732682151213,0.0011975098,0.24069947,10.038724
1732682151223,-0.48379394,-1.2082874,10.839858
1732682151233,-0.81789917,-2.3555017,11.181149
1732682151243,-0.63108766,-2.6213489,10.375225
1732682151253,-0.2335144,-2.3531067,9.5070305
1732682151263,0.45265868,-2.4920177,8.246052
1732682151273,0.76640624,-3.2057335,7.0066295
1732682151283,0.98674804,-4.5229945,6.643784
1732682151293,1.1927197,-6.3611717,6.8018556
1732682151303,1.3388159,-8.27599,7.625742
1732682151313,1.648971,-9.780063,7.8329115
1732682151323,2.1974304,-10.039922,7.5035963
1732682151333,3.1446607,-9.5070305,6.7048573
1732682151343,3.7996986,-9.736952,5.740862
1732682151353,4.3026524,-10.145303,5.1229467
1732682151363,4.91937,-10.855426,4.8331494
1732682151373,5.724097,-11.366763,4.0260277
1732682151383,6.9359765,-11.492501,3.4847534
1732682151393,7.521559,-11.335628,3.0213172
1732682151403,7.9131446,-11.33922,2.3016138
1732682151413,7.7766285,-11.171569,1.9699036
1732682151423,7.9514647,-11.35359,1.6058606
1732682151433,8.541837,-10.42552,2.0213964
1732682151443,8.844807,-8.992101,2.205813
1732682151453,8.517887,-7.8616514,1.5423926
1732682151463,7.891589,-6.427035,0.80113405
1732682151473,7.1658983,-5.210365,0.10538086
1732682151483,6.6485744,-4.221222,-0.31734008
1732682151493,6.342012,-3.5039136,-0.41433838
1732682151503,6.119275,-2.7758276,0.0119750975
1732682151513,6.1372375,-2.2920337,0.5736072
1732682151523,6.0905347,-1.8788928,0.86579955
1732682151533,6.074967,-1.7723144,1.2921131
1732682151543,6.1623855,-1.8154248,1.4837146
1732682151553,6.206693,-1.8058448,1.9255958
1732682151563,6.5575633,-1.8321899,2.386637
1732682151573,6.6988697,-1.9986438,3.0728102
1732682151583,6.5934887,-2.3411317,3.5063086
1732682151592,6.16478,-2.7638526,3.8080812
1732682151602,5.7145166,-2.9746141,4.045188
1732682151612,5.5169277,-3.0201197,3.9410048
1732682151622,5.612728,-2.9362938,3.202141
1732682151632,5.854625,-2.718347,3.0440698
1732682151642,5.8725877,-3.0644274,3.0452673
1732682151652,5.7312818,-3.4152977,3.6943176
1732682151662,5.4331017,-3.1805859,5.53968
1732682151672,5.0415163,-2.9770093,6.3767395
1732682151682,4.599635,-3.5625916,5.703739
